Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,04/09/2024,113726,37066,ROYLE CARE LTD,PS Acquired Community Services,2593.92,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113719,37066,ROYLE CARE LTD,PS Acquired Community Services,2674.98,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113686,37066,ROYLE CARE LTD,PS Acquired Community Services,2900.79,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113705,37066,ROYLE CARE LTD,PS Acquired Community Services,2929.74,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,116265,37059,KCARE NURSING AGENCY LTD,PS Acquired Community Services,3140.64,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113695,37066,ROYLE CARE LTD,PS Acquired Community Services,3242.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113715,37066,ROYLE CARE LTD,PS Acquired Community Services,3549.27,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,113692,37066,ROYLE CARE LTD,PS Acquired Community Services,3566.64,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,116263,37059,KCARE NURSING AGENCY LTD,PS Acquired Community Services,3756.16,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/09/2024,116119,37058,SMS ENVIRONMENTAL LTD,Repairs,4145,Premises Related Expenses     -,Responsive Repairs,RBC Refunds Manual Entry,R5970,Housing
Reading Borough Council,04/09/2024,117436,37047,SOUND & LIGHTING HIRE,Events & Engagement,600,Supplies and Services         -,Special Activities,RBC Standard Invoice,R2080,Chief Executive
Reading Borough Council,04/09/2024,117434,37049,LINGWOODS,Corporate FM - Office Building,764,Premises Related Expenses     -,Window Cleaning,RBC Standard Invoice,R3738,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,101097,37054,A LANGHAM BUILDERS LTD,MRA Account,7303.66,Premises Related Expenses     -,Disability Mods & Adaptations,RBC CIS Invoice,R5975,Housing
Reading Borough Council,04/09/2024,105137,37054,A LANGHAM BUILDERS LTD,MRA Account,1250,Premises Related Expenses     -,Disability Mods & Adaptations,RBC CIS Invoice,R5975,Housing
Reading Borough Council,04/09/2024,117570,37055,THE UNITED REFORMED CHURCH,PCC/Parliamentary/Other Electi,600,Premises Related Expenses     -,Property Hire,RBC Standard Invoice,R2430,Directorate of Resources
Reading Borough Council,04/09/2024,116743,37057,RIDGE & PARTNERS,Corp & Community Buildings,2500,Capital                       -,Building Works,RBC Standard Invoice,C8310,Capital
Reading Borough Council,04/09/2024,117429,37058,SMS ENVIRONMENTAL LTD,Repairs,3639.88,Premises Related Expenses     -,HRA Cyclical Maint & Servicing,RBC CIS Invoice,R5970,Housing
Reading Borough Council,04/09/2024,117430,37058,SMS ENVIRONMENTAL LTD,Repairs,5593.81,Premises Related Expenses     -,HRA Cyclical Maint & Servicing,RBC CIS Invoice,R5970,Housing
Reading Borough Council,04/09/2024,117458,37063,LANDSCAPESUPPLYCO,Cemeteries,567.82,Supplies and Services         -,Equipment Purchase & Repair,RBC Standard Invoice,R4607,Directorate of Resources
Reading Borough Council,04/09/2024,117459,37070,BERKSHIRE ROOMS,Emergency Accommodation,665,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117465,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117467,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117468,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117469,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117471,37070,BERKSHIRE ROOMS,Emergency Accommodation,938,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117472,37070,BERKSHIRE ROOMS,Emergency Accommodation,938,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117475,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117476,37070,BERKSHIRE ROOMS,Emergency Accommodation,938,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117478,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117479,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117480,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117484,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117485,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117489,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117490,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117491,37070,BERKSHIRE ROOMS,Emergency Accommodation,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117492,37070,BERKSHIRE ROOMS,Emergency Accommodation,665,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117493,37070,BERKSHIRE ROOMS,Emergency Accommodation,665,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117568,37071,TILEHURST ROYAL BRITISH LEGION CLUB LTD,PCC/Parliamentary/Other Electi,1048.5,Premises Related Expenses     -,Property Hire,RBC Standard Invoice,R2430,Directorate of Resources
Reading Borough Council,04/09/2024,117443,37072,SUSTAINABLE BUILDING SERVICES (UK) LTD,MRA Account,45430.41,Premises Related Expenses     -,Responsive Repairs,RBC CIS Invoice,R5975,Housing
Reading Borough Council,04/09/2024,117497,37075,HELP2RENT PROPERTY MANAGEMENT LTD,Emergency Accommodation,2250,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,116045,37077,BRUTON KNOWLES LTD,Valuation,3000,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2100,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117317,37079,WALDER SHARP LTD,DFG & Priv Sector Adaptations,975,Capital                       -,Grants Paid Out,RBC Standard Invoice,C8120,Capital
Reading Borough Council,04/09/2024,117413,37112,Sundry Supplier,RBC Balance Sheet,1791.86,Current Assets                -,Rent Control - Default,RBC Refunds Manual Entry,R9999,Balance Sheet
Reading Borough Council,04/09/2024,117417,37113,Sundry Supplier,RBC Balance Sheet,590.58,Current Assets                -,Rent Control - Default,RBC Refunds Manual Entry,R9999,Balance Sheet
Reading Borough Council,04/09/2024,117419,37114,Sundry Supplier,RBC Balance Sheet,1569.01,Current Assets                -,Rent Control - Default,RBC Refunds Manual Entry,R9999,Balance Sheet
Reading Borough Council,04/09/2024,117420,37115,Sundry Supplier,Housing Advice,967.24,Income                        -,Fees & Charges : General,RBC Refunds Manual Entry,R5820,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/09/2024,117507,37116,Sundry Supplier,Repairs,3500,Premises Related Expenses     -,Lifts,RBC Refunds Manual Entry,R5970,Housing
Reading Borough Council,04/09/2024,112905,37068,RE3 LTD,Waste Disposal,2560295.91,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4562,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,05/09/2024,113617,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,557.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113619,37175,RADIS COMMUNITY CARE,LD Community Services,557.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113580,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,686.72,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113609,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,724.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113618,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,751.1,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113610,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,767.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113615,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,836.94,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113608,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,842.31,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113581,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,901.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113627,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,901.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113620,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,912.05,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113616,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,917.42,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113623,37175,RADIS COMMUNITY CARE,LD Community Services,965.7,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113613,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1191.03,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113578,37175,RADIS COMMUNITY CARE,Social Support,1201.76,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5790,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113612,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1201.76,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113626,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1201.76,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113606,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1287.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113577,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1502.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113576,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,1952.86,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,05/09/2024,113574,37175,RADIS COMMUNITY CARE,PS Acquired Community Services,2703.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
