Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,08/08/2023,4825170,100,TOTAL HEALTH SUPPORT & TRAINING SERVICES,ASC Senior Management Team,-20000,Other support - not recoverabl,INTERNAL,CREDIT,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,10/08/2023,4825479,101,TOTAL HEALTH SUPPORT & TRAINING SERVICES,ASC Senior Management Team,-20000,Other support - not recoverabl,INTERNAL,CREDIT,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,23/08/2023,4830204,102,A2 DOMINION GROUP,ASC Senior Management Team,-61469.59,Other support - not recoverabl,Third Party Supplier,CREDIT,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4817030,552,UXTWEAK J.S.A.,IT Management,1523.81,Software Licences,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823269,371453,CITY & GUILDS,New Directions,126,Examination Fees,Third Party Supplier,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823269,371453,CITY & GUILDS,New Directions,475,Examination Fees,Third Party Supplier,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4820968,371455,CAVERSHAM PARK PRIMARY,School Grants Holding Account,1200,School Transfer Payment,SUPPLIER,STANDARD,3295,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-5097.93,Ticket SalesPerformances,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-581.66,Administration Charges,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Town Hall - Concert Hall Events,-512.6,Fees + Commissions,Third Party Supplier,CREDIT,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-256,Security Charges,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-200.36,Credit Card Commission,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-30,Sales  Surplus Equipment,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Operations,-11.13,Royalties,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Town Hall - Concert Hall Events,542.6,Professional Fees,Third Party Supplier,STANDARD,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Town Hall - Concert Hall Events,3280.84,Professional Fees,Third Party Supplier,STANDARD,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823274,371457,LIVE NATION MUSIC (UK) LTD,Hexagon Performances,6147.08,Ticket SalesPerformances,Third Party Supplier,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823332,371459,DAVID CROFTS LTD,Events & Engagement,375,Special Activities,Third Party Supplier,STANDARD,2080,EAAA-Chief Executive
RBC Legal Entity,01/08/2023,4823332,371459,DAVID CROFTS LTD,Events & Engagement,375,Special Activities,Third Party Supplier,STANDARD,2080,EAAA-Chief Executive
RBC Legal Entity,01/08/2023,4814891,371460,PMR PRODUCTS,Corporate FM - Office Buildings,1255,Equipment Purchase & Repair,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823308,371461,M & B ELECTRICAL SERVICES,Corporate Offices,3360,Building Works,SUB-CONTRACTOR,STANDARD,8602,ZZZC-Capital
RBC Legal Entity,01/08/2023,4823263,371464,IMPACT RENOVATIONS LTD,Private Sector Grants,9677.29,Grants (Paid out by RBC),SUB-CONTRACTOR,STANDARD,8500,ZZZC-Capital
RBC Legal Entity,01/08/2023,4818065,371465,CSCO.AUDIO,Events & Engagement,1000.5,Special Activities,Third Party Supplier,STANDARD,2080,EAAA-Chief Executive
RBC Legal Entity,01/08/2023,4823399,371466,EDWARD KIRKWOOD,JLT Disbursements,7550,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4816444,371467,MIRUS PROJECTS LTD,Payroll + Payments A/c,-56,System Creditors,SUB-CONTRACTOR,CREDIT,9823,ZZZB-Balance Sheet
RBC Legal Entity,01/08/2023,4816444,371467,MIRUS PROJECTS LTD,Corporate FM - Office Buildings,280,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4816444,371467,MIRUS PROJECTS LTD,Corporate FM - Office Buildings,594,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818219,371468,MEADEE FLOORING LTD,Void Property Management,890,Office Cleaning,SUB-CONTRACTOR,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,35,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,36.67,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,36.67,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,39.33,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,73.33,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823328,371469,CANSFORD LABORATORIES LTD,JLT Disbursements,231,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4816843,371470,FCC RECYCLING (UK) LTD,Streetscene,5418,Waste Disposal,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818080,371471,BREEDON SOUTHERN LTD,Highways and Drainage,1132.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818080,371471,BREEDON SOUTHERN LTD,Highways and Drainage,1132.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818080,371471,BREEDON SOUTHERN LTD,Highways and Drainage,1132.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818080,371471,BREEDON SOUTHERN LTD,Highways and Drainage,1132.25,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818230,371471,BREEDON SOUTHERN LTD,Highways and Drainage,861.6,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823311,371472,LEXTOX,JLT Disbursements,96.6,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823311,371472,LEXTOX,JLT Disbursements,110,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823311,371472,LEXTOX,JLT Disbursements,150,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823311,371472,LEXTOX,JLT Disbursements,303.8,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4823430,371475,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Coroner,3007.99,Misc. Legal Expenses,GOVERNMENT,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4818426,371478,STORUM LTD T/A METAFENCE,Civil Engineering,496,H.M.Planned,SUB-CONTRACTOR,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4811808,371481,PAYCOLL PAYROLL,LD Community Services,9469.44,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/08/2023,4818912,371481,PAYCOLL PAYROLL,LD Community Services,4142.88,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/08/2023,4822769,371482,THE HOUSING NETWORK,Bed and Breakfast,1705,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822784,371482,THE HOUSING NETWORK,Bed and Breakfast,1540,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822796,371482,THE HOUSING NETWORK,Bed and Breakfast,1705,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4817823,371483,NEW BEGINNINGS NORTH EAST LTD,LD Community Services,4719.84,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/08/2023,4822853,371484,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822853,371484,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822858,371484,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822858,371484,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822860,371484,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822860,371484,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822863,371484,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822863,371484,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822864,371484,BERKSHIRE ROOMS,Bed and Breakfast,104,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822864,371484,BERKSHIRE ROOMS,Bed and Breakfast,390,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822864,371484,BERKSHIRE ROOMS,Bed and Breakfast,416,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822873,371484,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822873,371484,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822874,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822874,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822875,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822875,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822878,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822878,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822879,371484,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822879,371484,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822883,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822883,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822884,371484,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822884,371484,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822887,371484,BERKSHIRE ROOMS,Bed and Breakfast,210,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822887,371484,BERKSHIRE ROOMS,Bed and Breakfast,840,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822894,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822894,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822898,371484,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822898,371484,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822900,371484,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4822900,371484,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4823410,371486,SARAH MCKEOWN,Legal Services,2500,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,01/08/2023,4816609,371487,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,2.04,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4816609,371487,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,2.64,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4816609,371487,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,3.73,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4816609,371487,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,4.5,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/08/2023,4816609,371487,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,6.05,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
