Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,06/03/2024,27324,12583,BERKSHIRE HEALTHCARE NHS TRUST,Berkshire West Public Health H,550166.67,Third Party Payments          -,NHS Trusts,RBC Standard Invoice,R2002,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,40436,12585,MAIDEN ERLEGH TRUST,School Grants Holding Account,27423,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,06/03/2024,34065,12586,REED,Berkshire West Public Health H,327310.24,Employees                     -,Agency Staff,RBC REED Invoice,R2002,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,40347,12588,GRIFFITHS ROBERTSON SOLICITORS,JLT Disbursements,500,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,34688,12591,DSI BILLING SERVICES LTD,Revenues & Benefits Systems,2187.68,Supplies and Services         -,Postage,RBC Standard Invoice,R2266,Directorate of Resources
Reading Borough Council,06/03/2024,29496,12593,PLAYSAFETY LTD,DEGNS Management,1130,Employees                     -,Training & Development Costs,RBC Standard Invoice,R1500,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,40099,12594,HUSSON UK LTD,Streetscene,3821.65,Premises Related Expenses     -,Mtce : Childrens Playgrounds,RBC CIS Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32839,12595,SANDS SECURITY LTD,Hexagon Operations,1312,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,29386,12599,J H CRESSWELL & SONS LTD,Civil Engineering,835.41,Premises Related Expenses     -,Winter Maintenance,RBC CIS Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32366,12599,J H CRESSWELL & SONS LTD,Civil Engineering,1230.4,Premises Related Expenses     -,Winter Maintenance,RBC CIS Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,40405,12600,EAMONN KELLY,Housing Advice,884.2,Premises Related Expenses     -,Responsive Repairs,Invoice,R5820,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,40215,12601,ATTLEYS ROOFING,Planned Maintenance Trades,36595.25,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32128,12602,TOTAL COMMUNICATION SERVICES LTD,Customer Services - Reception,5166.25,Supplies and Services         -,Translation Services,RBC Standard Invoice,R2595,Directorate of Resources
Reading Borough Council,06/03/2024,32266,12602,TOTAL COMMUNICATION SERVICES LTD,New Directions,630,Supplies and Services         -,Educational Supplies,RBC Standard Invoice,R3340,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,28891,12604,S H JONES & COMPANY LTD,Hexagon Operations,1385.34,Supplies and Services         -,Catering Stock,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,29837,12605,EDWARD KIRKWOOD,JLT Disbursements,2800,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,28170,12606,MIRUS PROJECTS LTD,MRA Account,7076,Premises Related Expenses     -,Door Entry Systems,RBC CIS Invoice,R5975,Housing
Reading Borough Council,06/03/2024,29881,12606,MIRUS PROJECTS LTD,Repairs,834,Premises Related Expenses     -,Building Maintenance,RBC CIS Invoice,R5970,Housing
Reading Borough Council,06/03/2024,29882,12606,MIRUS PROJECTS LTD,Planned Maintenance Trades,67784,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32384,12607,T L MCCLINTOCK,JLT Disbursements,684,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,34796,12608,BOND SOLON TRAINING LTD,Corporate Organisational Devel,1016.1,Employees                     -,Training & Development Costs,RBC Standard Invoice,R3435,Directorate of Resources
Reading Borough Council,06/03/2024,31982,12610,CREATIVE SUPPORT LTD,LD Community Services,3081.12,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,31983,12610,CREATIVE SUPPORT LTD,LD Community Services,2252.16,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,31984,12610,CREATIVE SUPPORT LTD,LD Community Services,2515.92,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,31985,12610,CREATIVE SUPPORT LTD,Mental Health Community Servic,951.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,31986,12610,CREATIVE SUPPORT LTD,Mental Health Community Servic,871.92,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,31991,12610,CREATIVE SUPPORT LTD,Mental Health Community Servic,645.84,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,40230,12610,CREATIVE SUPPORT LTD,LD Community Services,1980.56,Third Party Payments          -,Purchased Care,RBC Refunds Manual Entry,R5741,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,40300,12610,CREATIVE SUPPORT LTD,LD Community Services,1912.04,Third Party Payments          -,Purchased Care,RBC Refunds Manual Entry,R5741,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,40339,12612,NICHOLAS GOODWIN,JLT Disbursements,4000,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,40340,12612,NICHOLAS GOODWIN,JLT Disbursements,600,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,34984,12614,MEADEE FLOORING LTD,DLO Voids Trades,590,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,36409,12614,MEADEE FLOORING LTD,Planned Maintenance Trades,963,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,37593,12614,MEADEE FLOORING LTD,DLO Voids Trades,760,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,37595,12614,MEADEE FLOORING LTD,DLO Voids Trades,1054,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,33866,12615,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,6081.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,33871,12615,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,6081.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,28467,12616,ALEX FORBES,JLT Disbursements,1000,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,29379,12616,ALEX FORBES,JLT Disbursements,1250,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32099,12616,ALEX FORBES,JLT Disbursements,1200,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32100,12616,ALEX FORBES,JLT Disbursements,15300,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,38776,12617,CANSFORD LABORATORIES LTD,JLT Disbursements,603.04,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,27583,12618,FCC RECYCLING (UK) LTD,Refuse Collection,4563.52,Third Party Payments          -,Other Waste Disposal Costs,RBC Standard Invoice,R4561,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,27584,12618,FCC RECYCLING (UK) LTD,Streetscene,2693.52,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,38799,12618,FCC RECYCLING (UK) LTD,Streetscene,882.52,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,31454,12622,CHARLES HUNTER ASSOCIATES LTD,LD Day Services,528,Employees                     -,Agency Staff,RBC Standard Invoice,R5055,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,18567,12623,MY LONDON LETS,Bed and Breakfast,3150,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,18569,12623,MY LONDON LETS,Bed and Breakfast,3315,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,28175,12625,LEICESTERSHIRE COUNTY COUNCIL,HR & Payroll,6337,Employees                     -,Disclosure & Barring Service,RBC Standard Invoice,R2600,Directorate of Resources
Reading Borough Council,06/03/2024,32133,12626,M&D SERVICES,Repairs,1380,Premises Related Expenses     -,Responsive Repairs,RBC CIS Invoice,R5970,Housing
Reading Borough Council,06/03/2024,32134,12626,M&D SERVICES,Streetscene,650,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,29867,12628,AVANTI CYCLING,Strategic Transport & Concessi,1170,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4726,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,33726,12631,SYLVIANCARE LTD,PS Acquired Community Services,2432.64,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,33727,12631,SYLVIANCARE LTD,PS Acquired Community Services,3648.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,33729,12631,SYLVIANCARE LTD,PS Acquired Community Services,2660.7,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,33730,12631,SYLVIANCARE LTD,PS Acquired Community Services,901.38,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,33731,12631,SYLVIANCARE LTD,PS Acquired Community Services,2519.52,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,28471,12632,PROVIDE SESS LTD,Corporate FM - Office Building,46872,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R3738,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,28861,12632,PROVIDE SESS LTD,Corporate FM - Office Building,7719,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R3738,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32892,12632,PROVIDE SESS LTD,The Records Centre,1128,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R1257,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32310,12633,FRANCES HARRIS,JLT Disbursements,700,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32826,12635,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FT,Coroner,2035,Supplies and Services         -,Medical Fees,RBC Standard Invoice,R4605,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,40305,12636,DOMESTIC APPLIANCE SPECIALISTS,DLO Day to Day Trades,1162.5,Third Party Payments          -,Subcontractors Labour,RBC Standard Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,06/03/2024,32363,12637,BIOCRAFT LTD,Repairs,790,Premises Related Expenses     -,Responsive Repairs,RBC CIS Invoice,R5970,Housing
Reading Borough Council,06/03/2024,40569,12638,ANNA YARDE,JLT Disbursements,600,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,33910,12642,ARUSHA LTD,Mental Health Community Servic,5470.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,06/03/2024,29533,12643,JO SPICER,JLT Disbursements,2560,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,29537,12643,JO SPICER,JLT Disbursements,3837.3,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32140,12643,JO SPICER,JLT Disbursements,2560,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32398,12643,JO SPICER,JLT Disbursements,4350,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32399,12643,JO SPICER,JLT Disbursements,3131.2,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,06/03/2024,32400,12643,JO SPICER,JLT Disbursements,580,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
