Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,27/07/2023,4822526,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5699,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822537,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5684.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822540,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822541,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,3405.25,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822542,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822543,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822544,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822545,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822546,370875,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,5608.64,Purchased Care,INTERNAL,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,36.67,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,50,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,91.98,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,91.98,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,91.98,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,91.98,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4822182,370876,LEXTOX,JLT Disbursements,144.67,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/07/2023,4820280,370877,WALKER IZARD,Lord Lieutenant,578,"Internet Connections, etc",SUPPLIER,STANDARD,2510,EAAA-Chief Executive
RBC Legal Entity,27/07/2023,4816323,370878,NLC NOVA LIFT CO LTD,Corporate Offices,1548.75,Building Works,SUB-CONTRACTOR,STANDARD,8602,ZZZC-Capital
RBC Legal Entity,27/07/2023,4816323,370878,NLC NOVA LIFT CO LTD,Corporate Offices,7743.75,Building Works,SUB-CONTRACTOR,STANDARD,8602,ZZZC-Capital
RBC Legal Entity,27/07/2023,4815633,370879,2 START LTD,DEGNS Management,115,Training & Development Costs,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/07/2023,4815633,370879,2 START LTD,DEGNS Management,600,Training & Development Costs,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/07/2023,4816333,370881,PILON LTD,MRA Account,1303.48,Major Repairs  Capital Projects,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,27/07/2023,4816334,370881,PILON LTD,MRA Account,6563.59,Major Repairs  Capital Projects,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,28/07/2023,4821391,370882,VILLAGE PROPERTIES,Guaranteed Rent Scheme,732.5,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822192,370883,PANGBOURNE PLANT HIRE LTD,Drainage,3908.39,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4104,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821933,370884,READING CENTRE FOR THE DEAF,Closing The Gap,1287.5,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821929,370885,READING COMMUNITY WELFARE RIGHTS UNIT,Closing The Gap,6583.33,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821223,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821302,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821368,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821383,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821441,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821538,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821542,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821559,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821588,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821650,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821681,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821704,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821737,370886,LANDLORDS & TENANTS,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821911,370887,AGE UK READING,Closing The Gap,3333.33,Payments to Operators,Direct Payments,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821936,370887,AGE UK READING,Closing The Gap,3445.16,Payments to Operators,Direct Payments,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821931,370889,READING MENCAP ,Closing The Gap,3810.08,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821934,370889,READING MENCAP ,Closing The Gap,3445.16,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/07/2023,4821412,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821499,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821516,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821560,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821712,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821793,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821795,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821830,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821833,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821850,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821860,370890,ADDINGTON PROPERTIES,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821228,370891,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,840.58,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821247,370891,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,840.58,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821402,370891,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,865.8,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821183,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821456,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,682.98,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821584,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821730,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821765,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821811,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821823,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821885,370892,A H LANSLEY RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,80,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,240,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,400,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,490,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,595,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822845,370893,READING HOTEL,Bed and Breakfast,665,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822849,370893,READING HOTEL,Bed and Breakfast,490,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822849,370893,READING HOTEL,Bed and Breakfast,560,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822849,370893,READING HOTEL,Bed and Breakfast,560,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822849,370893,READING HOTEL,Bed and Breakfast,595,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4822849,370893,READING HOTEL,Bed and Breakfast,665,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821200,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821235,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821269,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821272,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821301,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821304,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821315,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821334,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821351,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821361,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821372,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821387,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821407,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821437,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821454,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821477,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821490,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821517,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821528,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821541,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821556,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821566,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821567,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821576,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821599,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821612,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821641,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821645,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821662,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821714,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821744,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821748,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821791,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821803,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821806,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821807,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821813,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821817,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821845,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821872,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821878,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821881,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821889,370895,MCCARTHY PROPERTIES READING LTD,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821270,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821273,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821279,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821283,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821306,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821366,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821408,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821511,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821522,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821577,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821637,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821689,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821701,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821713,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/07/2023,4821781,370897,MARTIN COSTELLOE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
