Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
RBC Legal Entity,30/10/2023,4845957,379708,BOYD RANWELL,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845562,379709,ALEXANDER & YAS BATCHELOR,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845692,379710,NETHER GREEN LTD,Guaranteed Rent Scheme,1146.86,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846250,379711,HOUSING GENIE LTD,Guaranteed Rent Scheme,1146.86,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4843734,379712,F M CONWAY LTD,Highways and Drainage,847.39,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4843738,379712,F M CONWAY LTD,Highways and Drainage,435.93,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4843739,379712,F M CONWAY LTD,Highways and Drainage,512.95,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4843748,379712,F M CONWAY LTD,Highways and Drainage,892.53,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845673,379713,DAMON GERARD HALL & SARAH ANN ORME,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845569,379714,MARK  PEARCE,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845570,379715,ELIZABETH & TOBY WILSON,Guaranteed Rent Scheme,1140,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4848036,379716,CARE4U WE LTD,LD Community Services,2215.36,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848037,379716,CARE4U WE LTD,LD Community Services,2215.36,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848038,379716,CARE4U WE LTD,LD Community Services,1107.68,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848039,379716,CARE4U WE LTD,LD Community Services,5408.34,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848040,379716,CARE4U WE LTD,LD Community Services,5408.34,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848041,379716,CARE4U WE LTD,LD Community Services,5408.34,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4845522,379717,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845793,379717,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845824,379717,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845853,379717,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845968,379717,PETER COLLINS,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846041,379717,PETER COLLINS,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845974,379718,OLUKEMI ILELABOYE,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845574,379719,KIM LEWENDON,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845939,379720,OJAS ASSOCIATES LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845980,379721,JIN YAN HE,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846113,379721,JIN YAN HE,Guaranteed Rent Scheme,1545.74,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845981,379722,NIDA EBRAHIM,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845982,379723,THE PURPLE PROPERTY ENTERPRISE LLP,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845991,379724,HEATHER GINETTE MILLER SIMPSON,Guaranteed Rent Scheme,694.59,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846188,379725,HUI JUN YONG & KAH HOOI LIM,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845997,379727,TANYA KYNASTON,Guaranteed Rent Scheme,830.53,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846008,379728,MEDACCO LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846009,379728,MEDACCO LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846192,379729,ELIZABETH BEWKETU,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846020,379730,CHRIS HARDING,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846019,379731,DANIEL SAWYERS,Guaranteed Rent Scheme,1388.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846016,379732,READING ALMSHOUSE CHARITY,Guaranteed Rent Scheme,655,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844213,379733,BIDVEST FOODSERVICE (BIDFOOD),Hexagon Operations,1362.28,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845996,379735,MRS H C UWANNAH & DR E C UWANNAH,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844459,379736,GLASRITE LTD,DLO Day to Day Trades,2810,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844474,379736,GLASRITE LTD,DLO Day to Day Trades,1155,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844475,379736,GLASRITE LTD,DLO Day to Day Trades,2430,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844476,379736,GLASRITE LTD,DLO Day to Day Trades,500,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844477,379736,GLASRITE LTD,DLO Wokingham Trades,1065,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844478,379736,GLASRITE LTD,DLO Wokingham Trades,555,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846269,379738,CHRISTIAN COMMUNITY ACTION,Closing The Gap,833.33,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4846268,379739,CHURCHES IN READING DROP IN CENTRE,Closing The Gap,833.33,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4846259,379740,READING ASSOCIATION FOR THE BLIND,Closing The Gap,1345.52,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4844375,379741,BOWAK LTD,LD Day Services,671.57,Cleaning Materials,Third Party Supplier,STANDARD,5055,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4846274,379742,BERKSHIRE AUTISTIC SOCIETY,Closing The Gap,1083.33,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4847965,379744,THOMSON REUTERS,Legal Services,640,PurchaseComputer Equipt,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4846376,379745,BRITISH TELECOMMUNICATIONS PLC,LEP Projects,32630.18,Contractors,UTILITY,STANDARD,8806,ZZZC-Capital
RBC Legal Entity,30/10/2023,4846128,379746,JACQUELINE STUBBS,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,45.9,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,80,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,374.4,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,748.8,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845482,379747,FORESIGHT CLINICAL SERVICES LTD,JLT Disbursements,1872,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/10/2023,4845856,379749,FIONA & STEVE HOLLOWAY,Guaranteed Rent Scheme,947.4,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845932,379749,FIONA & STEVE HOLLOWAY,Guaranteed Rent Scheme,792.83,Rents,INDIVIDUAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845580,379750,EDWARD KEITH JERROME,Guaranteed Rent Scheme,1388.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845583,379751,DOUGLAS PUFFETT,Guaranteed Rent Scheme,865.8,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845579,379752,NEIL COOKE,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845952,379753,SIMON MCNIFFE,Guaranteed Rent Scheme,880.53,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846201,379754,LORD BOREHAM + JACQUELINE O'CONNELL,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4848145,379755,MY HOMECARE (READING AND BRACKNELL) LTD,Assets _ General,-61.76,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,30/10/2023,4848145,379755,MY HOMECARE (READING AND BRACKNELL) LTD,M&C Acquired Community Services,608.16,Purchased Care,Direct Payments,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848146,379755,MY HOMECARE (READING AND BRACKNELL) LTD,Assets _ General,-141.16,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,30/10/2023,4848146,379755,MY HOMECARE (READING AND BRACKNELL) LTD,LD Community Services,1390.08,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4848147,379755,MY HOMECARE (READING AND BRACKNELL) LTD,Assets _ General,-586.7,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,30/10/2023,4848147,379755,MY HOMECARE (READING AND BRACKNELL) LTD,PS Acquired Community Services,5777.52,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4845592,379756,ASHOK RODA,Guaranteed Rent Scheme,961.09,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845589,379757,SALIM & NIMMI AHMED,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846089,379758,JOHN & ROSEMARIE BOOTH,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846018,379759,LISA JONES-ALLEN,Guaranteed Rent Scheme,694.59,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846035,379760,VX KVA LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846036,379760,VX KVA LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846023,379761,LYNN & ROBERT ELEY,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846032,379762,ELAINE VAN DER KAMP,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846054,379764,MELANIE SAUNDERS,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846044,379765,H Y ESTATE LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846047,379765,H Y ESTATE LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845556,379766,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,840.58,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845575,379766,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,840.58,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4845720,379766,HASLAMS ESTATE AGENTS LTD,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846068,379767,BAIJU KRISHNAN & SUNISHA BAIJU,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846049,379768,KATHLEEN ARBUCKLE,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846059,379769,MR & MRS D FAWZY,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846058,379770,FUMMAN SIDHU,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4846057,379771,SHANE RYAN POWELL,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4841818,379773,SPALDINGS (UK) LTD,Streetscene,2211.25,HortcultrlMachServ/Repair,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/10/2023,4844052,379774,OXFORDSHIRE COUNTY COUNCIL,ASC Senior Management Team,5500,Subscriptions,GOVERNMENT,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4846253,379775,COMMUNICARE (READING),Closing The Gap,1666.66,Payments to Operators,Direct Payments,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/10/2023,4846267,379775,COMMUNICARE (READING),Closing The Gap,2500,Payments to Operators,Direct Payments,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
