Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100062609,2398.1,Post Office Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100062618,1224.75,Antony Prakash
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,DCC funded Insurance Contributions Current Year,02/01/2025,1900375026,603,Leigh Day Client Account
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100056379,1780,Tamsin Grimmer
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100062611,1125,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100062613,1125,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100062598,968,Real Homecare Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,02/01/2025,1900373989,2034.58,R Khan
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Rents General,02/01/2025,1900412715,4875,High Peak Borough Council
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100058962,981.86,City Electrical Factors Ltd
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Insurance Provision,02/01/2025,1900377926,656.25,Ropewalk Chambers
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100060510,1684,QTS Education Recruitment
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,02/01/2025,5100056639,655.8,DTW Communications and
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100057575,1609.47,William Twigg Matlock Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059223,958.33,Bss Group Plc
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100062514,1819.5,Emcat Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059010,4500,Sheffield Hallam University
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100056137,3700,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100056140,700,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100056527,1747.2,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100057430,600,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100058808,720,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100058810,3360.4,Wheelplant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100061060,962.04,Veolia ES UK Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100059377,58836,Sight Support Derbyshire
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061338,1395.74,Via East Midlands Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100058443,1245.17,Via East Midlands Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100057017,17555.27,SWARCO UK & Ireland Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061767,1081.2,Euclid Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100060940,1100,YESSS A Electrical Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100060983,1191.73,Flogas Uk Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100062554,2304.69,Broad Oak Properties Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061427,562.5,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061429,562.5,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061463,1380,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061464,1012.5,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100056525,510,Wheelplant Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100058795,1350,Wheelplant Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100057409,700.02,Citron Hygiene UK Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059759,500,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100056045,716.91,Russells Kirbymoorside Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100056112,532.94,Ace Janitorial Supplies Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100056644,1728.91,All Purpose Cleaning &
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,02/01/2025,5100056332,1508.41,Everything Everywhere Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,02/01/2025,5100060372,501.07,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,02/01/2025,5100060375,520.8,Concertus Derbyshire Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100062553,2815.43,Broad Oak Properties Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100056104,652.9,Ace Janitorial Supplies Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059758,500,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059762,500,William Freer Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100056554,638.96,W V Howe Hardware Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,02/01/2025,5100057193,381129.87,DCMS Building Digital UK (BDUK)
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100060373,501.07,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,02/01/2025,5100060371,6651.09,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,02/01/2025,5100058661,29444.62,ACS Roofing Services
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,02/01/2025,5100060377,2900.15,Concertus Derbyshire Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100061861,38797.64,Access UK Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100056905,3028,Civica Uk Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100062503,744,MPC Services Uk Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100062552,3016.63,Broad Oak Properties Ltd
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Imprest - Outstanding Reimbursements,02/01/2025,1900412637,733.85,Briar Close HOP- Borrowash
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059753,500,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059756,500,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059760,500,William Freer Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100062548,7671.04,Broad Oak Properties Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059894,928.5,Circuit Electrical Testing Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Input VAT,02/01/2025,5100059988,22419.83,Thomas Bow Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059754,500,William Freer Limited
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,02/01/2025,5100062643,716.01,Flogas Uk Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Special Need Schools & Colleges,02/01/2025,1900412657,595,Brookfields Day Nursery
Derbyshire County Council,1000,Highways & Transport Services,Place,Grants,02/01/2025,1900412676,4730,REDACTED PERSONAL DATA
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Projects & Activities,02/01/2025,5100060934,7000,AMION Consulting Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Input VAT,02/01/2025,5100060934,1400,AMION Consulting Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Input VAT,02/01/2025,5100058253,8000,Softcat Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,02/01/2025,1900407426,900,Mr Faisle Rashid
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,02/01/2025,1900408077,3205,Castle Donington College
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,02/01/2025,1900408072,49411.69,Chellaston Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,02/01/2025,1900408079,11559.62,Forest Way School
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Imprest - Outstanding Reimbursements,02/01/2025,1900412631,743.85,Chesterfield Area Office (CAYA)
Derbyshire County Council,1000,Children & Education Services,Children's Services,Rents General,02/01/2025,1900412682,4293,Flagg Methodist Church
Derbyshire County Council,1000,Balance Sheet,Balance Sheet,Insurance Provision,02/01/2025,1900372166,16000,Thompsons Solicitors LLP
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100056818,1366.28,Welltex LTD
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061347,852,J C Balls And Sons LTD
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100062519,935.13,Huws Gray Group
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100057718,7700.6,Matchtech Group UK Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061758,2566.95,J C Balls And Sons LTD
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100061346,2268,J C Balls And Sons LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,02/01/2025,5100056821,548.8,Arrow County Supplies Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100060942,921.42,Arden Winch and Co Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100056494,5023.62,Euclid Ltd
Derbyshire County Council,1000,Highways & Transport Services,Place,Goods Received/Invoice Recd A/c,02/01/2025,5100059291,4836.15,Compass Minerals UK Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100057440,16500,Reed Talent Solutions Ltd
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,02/01/2025,5100060384,963.2,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,02/01/2025,5100060387,851.91,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,02/01/2025,5100061075,11668.7,Kent County Council
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,02/01/2025,5100059761,500,William Freer Limited
